time,role,annotator_id,analysed_account_id,answer,ground_truth_label,bot_quality
1637065437.8505788,BOTS+STUDENTS,551702180,585841258,BOT,BOT,MID
1637065442.883142,BOTS+STUDENTS,551702180,265885685,USER,USER,
1637065445.3771782,BOTS+STUDENTS,598971387,39195581,BOT,BOT,MID
1637065447.9923315,BOTS+RANDOM,593101289,392541629,IDN,USER,
1637065453.9615085,BOTS+GROUPS_SHIFTED,1195660228,32527190,USER,USER,
1637065459.1541648,BOTS+STUDENTS,1163194961,112155027,USER,USER,
1637065462.85248,BOTS+RANDOM,989440884,617255607,USER,USER,
1637065466.4876647,BOTS+RANDOM,593101289,305123049,IDN,USER,
1637065468.0370195,BOTS+GROUPS_SHIFTED,571212389,159478751,USER,USER,
1637065469.5614984,BOTS+RANDOM,1229200389,203713927,IDN,USER,
1637065473.7816188,BOTS+GROUPS_SHIFTED,810521393,45899736,USER,USER,
1637065475.944578,BOTS+GROUPS_SHIFTED,1195660228,143773719,USER,USER,
1637065477.8251913,BOTS+STUDENTS,551702180,574868798,BOT,BOT,MID
1637065490.0918798,BOTS+RANDOM,1229200389,585458171,BOT,BOT,LIVE
1637065490.4995308,BOTS+STUDENTS,1163194961,255877340,USER,USER,
1637065497.0271237,BOTS+GROUPS_SHIFTED,810521393,585085762,BOT,BOT,MID
1637065499.9281237,BOTS+GROUPS_SHIFTED,571212389,582455700,BOT,BOT,MID
1637065503.641297,BOTS+STUDENTS,598971387,207529246,BOT,USER,
1637065514.360243,BOTS+RANDOM,2123219810,344591675,IDN,USER,
1637065515.6828382,BOTS+STUDENTS,551702180,301143185,USER,USER,
1637065522.529894,BOTS+STUDENTS,430683526,259566612,BOT,BOT,MID
1637065529.5661328,BOTS+GROUPS_SHIFTED,571212389,214773399,USER,USER,
1637065533.6713102,BOTS+GROUPS_SHIFTED,1195660228,80364038,USER,BOT,LIVE
1637065543.3310158,BOTS+RANDOM,2123219810,585826018,BOT,BOT,MID
1637065548.381605,BOTS+STUDENTS,551702180,372341691,USER,USER,
1637065552.3630092,BOTS+RANDOM,1229200389,533941199,USER,BOT,LOW
1637065559.249378,BOTS+STUDENTS,1163194961,576814666,BOT,BOT,MID
1637065560.332456,BOTS+STUDENTS,598971387,153215263,USER,USER,
1637065568.2646945,BOTS+GROUPS_SHIFTED,571212389,80277268,USER,USER,
1637065568.814864,BOTS+GROUPS_SHIFTED,469174227,86572072,BOT,USER,
1637065569.126696,BOTS+STUDENTS,551702180,53139046,USER,USER,
1637065569.326369,BOTS+RANDOM,989440884,569531514,USER,USER,
1637065572.220095,BOTS+RANDOM,593101289,481944510,BOT,BOT,MID
1637065572.7144113,BOTS+STUDENTS,598971387,585638945,IDN,BOT,LIVE
1637065576.9047184,BOTS+GROUPS_SHIFTED,810521393,583410902,BOT,BOT,MID
1637065578.3905182,BOTS+GROUPS_SHIFTED,1195660228,585351407,IDN,BOT,LOW
1637065582.1922183,BOTS+RANDOM,1229200389,367141423,BOT,USER,
1637065588.9088326,BOTS+STUDENTS,430683526,278644212,USER,USER,
1637065591.225768,BOTS+GROUPS_SHIFTED,1195660228,82555176,IDN,BOT,HIGH
1637065593.205237,BOTS+STUDENTS,934827125,62704312,USER,USER,
1637065607.581365,BOTS+STUDENTS,551702180,583299672,BOT,BOT,LOW
1637065614.530617,BOTS+STUDENTS,1163194961,316213131,USER,USER,
1637065618.7656996,BOTS+GROUPS_SHIFTED,571212389,274007626,BOT,BOT,LIVE
1637065627.2399695,BOTS+STUDENTS,430683526,214392167,USER,USER,
1637065632.4790978,BOTS+STUDENTS,551702180,281225419,USER,USER,
1637065633.7928789,BOTS+RANDOM,654480206,1650169,USER,USER,
1637065634.9821222,BOTS+GROUPS_SHIFTED,1195660228,326230093,USER,USER,
1637065636.4325826,BOTS+STUDENTS,1163194961,584406814,USER,BOT,MID
1637065640.3144326,BOTS+RANDOM,1229200389,588876019,USER,USER,
1637065645.415893,BOTS+RANDOM,593101289,429279881,BOT,BOT,LOW
1637065649.648358,BOTS+STUDENTS,1163194961,238738025,USER,USER,
1637065653.8310883,BOTS+GROUPS_SHIFTED,469174227,353253151,USER,USER,
1637065654.0548637,BOTS+STUDENTS,598971387,177218584,USER,USER,
1637065660.3951733,BOTS+GROUPS_SHIFTED,571212389,429082927,USER,USER,
1637065662.8287134,BOTS+RANDOM,2123219810,554959113,USER,USER,
1637065663.279276,BOTS+GROUPS_SHIFTED,1195660228,380691673,BOT,BOT,MID
1637065665.2085612,BOTS+RANDOM,593101289,67341500,IDN,USER,
1637065670.9512978,BOTS+STUDENTS,934827125,183857002,USER,USER,
1637065671.42275,BOTS+STUDENTS,551702180,104273866,USER,USER,
1637065679.172736,BOTS+RANDOM,989440884,562414864,USER,USER,
1637065682.251992,BOTS+GROUPS_SHIFTED,810521393,113124564,USER,BOT,LIVE
1637065685.712134,BOTS+STUDENTS,1163194961,387211970,BOT,USER,
1637065688.856713,BOTS+RANDOM,593101289,666746405,BOT,USER,
1637065689.3449244,BOTS+GROUPS_SHIFTED,469174227,239928980,USER,USER,
1637065694.4571438,BOTS+STUDENTS,430683526,483872,USER,USER,
1637065694.681673,BOTS+RANDOM,1229200389,387098499,IDN,BOT,LIVE
1637065718.819359,BOTS+GROUPS_SHIFTED,810521393,83790661,USER,BOT,LIVE
1637065720.9791229,BOTS+RANDOM,593101289,564171369,USER,USER,
1637065721.8832395,BOTS+GROUPS_SHIFTED,571212389,1134236,USER,USER,
1637065723.915892,BOTS+RANDOM,1229200389,200987900,IDN,USER,
1637065724.9175875,BOTS+RANDOM,654480206,193142608,BOT,BOT,LIVE
1637065728.994784,BOTS+GROUPS_SHIFTED,469174227,27839383,BOT,BOT,HIGH
1637065730.4915848,BOTS+STUDENTS,598971387,511289377,BOT,BOT,MID
1637065741.1810277,BOTS+RANDOM,1229200389,164292706,BOT,USER,
1637065743.3439426,BOTS+RANDOM,593101289,613436718,BOT,USER,
1637065749.3493545,BOTS+GROUPS_SHIFTED,469174227,296093767,BOT,BOT,MID
1637065751.6135032,BOTS+GROUPS_SHIFTED,571212389,26977953,USER,USER,
1637065757.8635578,BOTS+STUDENTS,430683526,585716204,IDN,BOT,LIVE
1637065758.2343144,BOTS+RANDOM,654480206,552340635,IDN,BOT,LOW
1637065758.4729033,BOTS+STUDENTS,934827125,70383178,BOT,USER,
1637065761.74588,BOTS+RANDOM,2123219810,539997003,BOT,BOT,MID
1637065762.054134,BOTS+GROUPS_SHIFTED,1195660228,8463286,BOT,USER,
1637065763.3042378,BOTS+STUDENTS,1163194961,62730839,USER,USER,
1637065774.5811417,BOTS+STUDENTS,551702180,560772196,USER,USER,
1637065779.5747423,BOTS+STUDENTS,598971387,242997369,USER,USER,
1637065781.3609843,BOTS+RANDOM,2123219810,303044367,BOT,BOT,LOW
1637065782.0934503,BOTS+STUDENTS,551702180,234703847,BOT,BOT,LOW
1637065785.9140894,BOTS+GROUPS_SHIFTED,571212389,11282114,USER,USER,
1637065788.346413,BOTS+GROUPS_SHIFTED,469174227,134512430,USER,USER,
1637065792.7751443,BOTS+STUDENTS,1163194961,327764543,USER,USER,
1637065793.037711,BOTS+RANDOM,654480206,437844263,IDN,USER,
1637065793.96394,BOTS+STUDENTS,430683526,46251366,IDN,USER,
1637065797.0796008,BOTS+RANDOM,1229200389,378343667,USER,USER,
1637065800.9325676,BOTS+GROUPS_SHIFTED,469174227,386678237,BOT,BOT,MID
1637065801.3165262,BOTS+GROUPS_SHIFTED,810521393,583107864,BOT,BOT,MID
1637065802.4095738,BOTS+STUDENTS,551702180,519313470,BOT,BOT,LOW
1637065802.6050084,BOTS+RANDOM,1229200389,495345015,BOT,BOT,MID
1637065807.260069,BOTS+GROUPS_SHIFTED,1195660228,152795152,USER,BOT,LIVE
1637065808.068626,BOTS+RANDOM,989440884,549991800,USER,USER,
1637065810.2591026,BOTS+STUDENTS,1163194961,420852566,BOT,BOT,LOW
1637065812.3924968,BOTS+STUDENTS,598971387,225838299,USER,USER,
1637065817.8584058,BOTS+STUDENTS,551702180,100065333,USER,USER,
1637065826.2581315,BOTS+GROUPS_SHIFTED,810521393,567967544,BOT,BOT,MID
1637065826.98244,BOTS+STUDENTS,430683526,461806350,IDN,BOT,LOW
1637065831.9383402,BOTS+RANDOM,989440884,582940854,BOT,BOT,LOW
1637065832.9693062,BOTS+STUDENTS,934827125,583416479,BOT,BOT,MID
1637065836.2431502,BOTS+GROUPS_SHIFTED,571212389,32769946,USER,USER,
1637065838.090548,BOTS+RANDOM,654480206,103821338,BOT,BOT,LIVE
1637065840.3916004,BOTS+STUDENTS,598971387,46251366,IDN,USER,
1637065847.9843955,BOTS+RANDOM,593101289,577364632,IDN,BOT,LOW
1637065856.0465567,BOTS+GROUPS_SHIFTED,469174227,409437339,USER,USER,
1637065860.9969752,BOTS+GROUPS_SHIFTED,810521393,11282114,BOT,USER,
1637065863.7216785,BOTS+STUDENTS,1163194961,131954358,USER,USER,
1637065868.007633,BOTS+STUDENTS,551702180,125640136,USER,USER,
1637065870.118512,BOTS+RANDOM,593101289,557667595,IDN,USER,
1637065875.0275688,BOTS+RANDOM,593101289,635248803,IDN,USER,
1637065877.326683,BOTS+GROUPS_SHIFTED,810521393,584247982,BOT,BOT,HIGH
1637065880.451615,BOTS+STUDENTS,598971387,256936327,IDN,USER,
1637065880.682549,BOTS+RANDOM,593101289,23404523,IDN,BOT,HIGH
1637065884.203417,BOTS+RANDOM,1229200389,194104251,BOT,BOT,LIVE
1637065884.4629812,BOTS+RANDOM,2123219810,148348903,USER,USER,
1637065886.251222,BOTS+GROUPS_SHIFTED,571212389,584242808,USER,BOT,MID
1637065886.7554426,BOTS+GROUPS_SHIFTED,1195660228,140085070,USER,BOT,LIVE
1637065890.6501997,BOTS+RANDOM,654480206,129700693,USER,BOT,HIGH
1637065891.1339655,BOTS+STUDENTS,1163194961,68377139,USER,USER,
1637065894.893038,BOTS+GROUPS_SHIFTED,469174227,583408527,BOT,BOT,LOW
1637065907.105079,BOTS+STUDENTS,551702180,234703847,BOT,BOT,LOW
1637065908.6713448,BOTS+RANDOM,989440884,653815331,BOT,USER,
1637065915.7644482,BOTS+GROUPS_SHIFTED,1195660228,182534914,IDN,USER,
1637065916.8438046,BOTS+GROUPS_SHIFTED,810521393,21771738,USER,USER,
1637065917.3102882,BOTS+GROUPS_SHIFTED,469174227,565198415,USER,USER,
1637065922.928746,BOTS+RANDOM,1229200389,441041768,USER,BOT,LOW
1637065923.1796362,BOTS+STUDENTS,430683526,391943945,USER,USER,
1637065925.993742,BOTS+STUDENTS,598971387,407905209,USER,BOT,MID
1637065926.1879065,BOTS+RANDOM,654480206,158368930,USER,BOT,LIVE
1637065934.003723,BOTS+STUDENTS,1163194961,363132911,BOT,BOT,MID
1637065939.0180304,BOTS+RANDOM,2123219810,549721389,USER,BOT,LOW
1637065942.1077318,BOTS+RANDOM,593101289,495342984,BOT,BOT,MID
1637065944.9795,BOTS+GROUPS_SHIFTED,810521393,425896658,BOT,USER,
1637065952.7527688,BOTS+STUDENTS,1163194961,302169937,USER,BOT,HIGH
1637065953.882781,BOTS+RANDOM,989440884,135838766,USER,USER,
1637065960.3683355,BOTS+STUDENTS,934827125,202013449,BOT,BOT,MID
1637065962.094757,BOTS+GROUPS_SHIFTED,571212389,104040874,BOT,USER,
1637065975.0877104,BOTS+RANDOM,654480206,167851543,USER,USER,
1637065988.6006854,BOTS+STUDENTS,1163194961,533588008,BOT,BOT,LOW
1637065991.746272,BOTS+STUDENTS,551702180,192697180,USER,BOT,LIVE
1637065992.8744676,BOTS+RANDOM,2123219810,245897439,BOT,USER,
1637065994.9683635,BOTS+RANDOM,989440884,565612779,USER,USER,
1637065996.0105631,BOTS+STUDENTS,598971387,150364046,BOT,BOT,LIVE
1637065996.2492645,BOTS+GROUPS_SHIFTED,1195660228,796152,USER,USER,
1637065999.9289691,BOTS+RANDOM,593101289,495484426,BOT,BOT,MID
1637066001.4105356,BOTS+RANDOM,1229200389,376785066,BOT,USER,
1637066005.5575936,BOTS+GROUPS_SHIFTED,469174227,522083377,BOT,USER,
1637066007.5178983,BOTS+RANDOM,654480206,537928091,IDN,BOT,MID
1637066008.7365427,BOTS+STUDENTS,430683526,213374160,USER,USER,
1637066010.4763055,BOTS+RANDOM,593101289,608242653,IDN,USER,
1637066019.5995154,BOTS+RANDOM,593101289,585728949,IDN,BOT,LIVE
1637066025.3356,BOTS+GROUPS_SHIFTED,571212389,22223829,USER,USER,
1637066027.0214355,BOTS+GROUPS_SHIFTED,469174227,89383,USER,USER,
1637066035.1554992,BOTS+GROUPS_SHIFTED,571212389,584754110,BOT,BOT,LOW
1637066042.107403,BOTS+STUDENTS,551702180,83382206,USER,BOT,LIVE
1637066045.4154477,BOTS+STUDENTS,934827125,4686542,USER,BOT,LIVE
1637066056.3025131,BOTS+GROUPS_SHIFTED,1195660228,553854406,BOT,BOT,LOW
1637066064.5257409,BOTS+STUDENTS,598971387,162038927,USER,USER,
1637066064.868579,BOTS+RANDOM,1229200389,605852999,USER,USER,
1637066065.545859,BOTS+RANDOM,654480206,484090954,USER,USER,
1637066084.5535922,BOTS+STUDENTS,551702180,581804168,BOT,BOT,LIVE
1637066084.8230128,BOTS+RANDOM,2123219810,461210592,USER,BOT,MID
1637066086.4565053,BOTS+GROUPS_SHIFTED,571212389,146829944,USER,USER,
1637066092.120181,BOTS+RANDOM,654480206,582941716,BOT,BOT,MID
1637066096.9377794,BOTS+RANDOM,989440884,1917023,USER,BOT,LIVE
1637066098.9412673,BOTS+RANDOM,2123219810,161518648,BOT,USER,
1637066099.1537266,BOTS+STUDENTS,1163194961,182861178,BOT,BOT,LIVE
1637066100.336307,BOTS+RANDOM,1229200389,259628251,USER,USER,
1637066100.7696755,BOTS+GROUPS_SHIFTED,1195660228,486716922,BOT,BOT,LOW
1637066101.0453737,BOTS+GROUPS_SHIFTED,810521393,517630373,BOT,BOT,LOW
1637066101.969099,BOTS+RANDOM,593101289,408911563,BOT,BOT,MID
1637066106.178227,BOTS+STUDENTS,1163194961,145730755,USER,USER,
1637066110.7836125,BOTS+STUDENTS,598971387,583230636,BOT,BOT,LOW
1637066116.953138,BOTS+STUDENTS,934827125,138860182,USER,USER,
1637066127.1337862,BOTS+STUDENTS,551702180,232141378,BOT,USER,
1637066134.8288493,BOTS+RANDOM,593101289,520824611,IDN,BOT,HIGH
1637066135.286435,BOTS+RANDOM,2123219810,397483836,BOT,USER,
1637066136.7635963,BOTS+GROUPS_SHIFTED,571212389,554667652,IDN,BOT,MID
1637066137.0406637,BOTS+GROUPS_SHIFTED,469174227,289537774,IDN,USER,
1637066138.9663465,BOTS+RANDOM,654480206,466529435,IDN,USER,
1637066139.2474458,BOTS+RANDOM,1229200389,583074166,BOT,BOT,LOW
1637066139.440997,BOTS+RANDOM,593101289,500821860,IDN,USER,
1637066140.8554242,BOTS+STUDENTS,1163194961,213154410,USER,USER,
1637066159.1673653,BOTS+RANDOM,2123219810,469858682,BOT,BOT,MID
1637066163.0353067,BOTS+RANDOM,654480206,483743362,IDN,BOT,LOW
1637066166.6457198,BOTS+RANDOM,1229200389,585638893,BOT,BOT,LIVE
1637066172.1741974,BOTS+GROUPS_SHIFTED,1195660228,212941,USER,USER,
1637066178.8028665,BOTS+GROUPS_SHIFTED,571212389,40888879,USER,USER,
1637066182.0415032,BOTS+STUDENTS,551702180,68851698,USER,BOT,LIVE
1637066182.505824,BOTS+RANDOM,593101289,385804182,BOT,BOT,LIVE
1637066183.6191585,BOTS+STUDENTS,598971387,130020090,USER,USER,
1637066185.414812,BOTS+STUDENTS,1163194961,324964177,BOT,BOT,MID
1637066187.6865962,BOTS+RANDOM,1229200389,67748809,USER,USER,
1637066188.8832524,BOTS+GROUPS_SHIFTED,1195660228,583213129,BOT,BOT,MID
1637066196.5269785,BOTS+GROUPS_SHIFTED,469174227,4168063,USER,USER,
1637066200.8672135,BOTS+GROUPS_SHIFTED,571212389,544518053,BOT,BOT,HIGH
1637066208.791831,BOTS+GROUPS_SHIFTED,810521393,146352901,USER,USER,
1637066213.9583995,BOTS+STUDENTS,430683526,555389002,IDN,USER,
1637066215.855403,BOTS+GROUPS_SHIFTED,1195660228,188347129,BOT,USER,
1637066221.9759965,BOTS+RANDOM,989440884,584762134,BOT,BOT,MID
1637066222.36333,BOTS+RANDOM,654480206,226682512,USER,USER,
1637066226.5474489,BOTS+RANDOM,593101289,648799621,IDN,USER,
1637066227.243417,BOTS+RANDOM,1229200389,81191401,USER,BOT,LIVE
1637066228.388352,BOTS+STUDENTS,598971387,500086372,USER,USER,
1637066231.312049,BOTS+RANDOM,593101289,583048143,IDN,USER,
1637066232.2022922,BOTS+RANDOM,2123219810,102694856,USER,BOT,HIGH
1637066232.633568,BOTS+STUDENTS,1163194961,310559430,USER,USER,
1637066235.4507618,BOTS+STUDENTS,934827125,577027177,USER,BOT,HIGH
1637066235.8608012,BOTS+GROUPS_SHIFTED,571212389,550705553,BOT,BOT,LIVE
1637066236.3551438,BOTS+STUDENTS,551702180,5236806,USER,BOT,HIGH
1637066236.627504,BOTS+GROUPS_SHIFTED,810521393,585478754,BOT,BOT,HIGH
1637066238.2772572,BOTS+RANDOM,593101289,355221227,IDN,BOT,HIGH
1637066238.5591369,BOTS+STUDENTS,598971387,564159154,BOT,BOT,LOW
1637066238.758841,BOTS+GROUPS_SHIFTED,469174227,40461,USER,USER,
1637066242.2065172,BOTS+GROUPS_SHIFTED,1195660228,18923319,IDN,USER,
1637066242.7327015,BOTS+RANDOM,2123219810,496500835,BOT,BOT,LOW
1637066245.94133,BOTS+STUDENTS,598971387,580357587,IDN,BOT,MID
1637066251.3980362,BOTS+GROUPS_SHIFTED,469174227,585386876,BOT,BOT,MID
1637066257.2285202,BOTS+RANDOM,1229200389,361707899,IDN,BOT,HIGH
1637066260.6977637,BOTS+RANDOM,989440884,273292920,USER,USER,
1637066261.3892434,BOTS+STUDENTS,430683526,572198617,IDN,BOT,LOW
1637066263.3025382,BOTS+STUDENTS,1163194961,223824536,USER,USER,
1637066263.9965322,BOTS+GROUPS_SHIFTED,1195660228,39195581,BOT,BOT,MID
1637066272.1286888,BOTS+STUDENTS,598971387,50352436,USER,USER,
1637066274.086498,BOTS+RANDOM,654480206,270225825,USER,BOT,HIGH
1637066275.4619062,BOTS+GROUPS_SHIFTED,571212389,543604,USER,USER,
1637066279.280217,BOTS+STUDENTS,551702180,124895240,USER,USER,
1637066282.917483,BOTS+RANDOM,1229200389,431560082,BOT,USER,
1637066287.342769,BOTS+GROUPS_SHIFTED,1195660228,81526504,BOT,BOT,LIVE
1637066288.4774752,BOTS+STUDENTS,1163194961,156664363,USER,USER,
1637066293.8892004,BOTS+RANDOM,654480206,217339634,USER,USER,
1637066300.6470563,BOTS+STUDENTS,430683526,171810916,USER,USER,
1637066305.5585172,BOTS+RANDOM,593101289,283335120,IDN,USER,
1637066313.2187865,BOTS+STUDENTS,551702180,96729906,USER,USER,
1637066313.7054498,BOTS+GROUPS_SHIFTED,1195660228,528723,USER,USER,
1637066315.242797,BOTS+STUDENTS,1163194961,22849250,USER,BOT,LIVE
1637066316.8899682,BOTS+STUDENTS,598971387,197958128,USER,USER,
1637066317.1664538,BOTS+GROUPS_SHIFTED,571212389,19503155,USER,BOT,HIGH
1637066319.594945,BOTS+STUDENTS,934827125,583213523,BOT,BOT,MID
1637066327.3255942,BOTS+RANDOM,1229200389,571975006,BOT,BOT,MID
1637066327.7091825,BOTS+RANDOM,1229200389,381299180,BOT,USER,
1637066327.985371,BOTS+RANDOM,1229200389,513646219,USER,BOT,LOW
1637066328.25448,BOTS+RANDOM,1229200389,583428435,BOT,BOT,MID
1637066328.5568595,BOTS+RANDOM,1229200389,168307841,BOT,BOT,HIGH
1637066329.5490105,BOTS+RANDOM,2123219810,180525767,USER,USER,
1637066330.091617,BOTS+GROUPS_SHIFTED,571212389,585824333,BOT,BOT,MID
1637066334.5507123,BOTS+RANDOM,989440884,102421465,USER,BOT,LIVE
1637066334.913845,BOTS+STUDENTS,598971387,492369175,BOT,BOT,MID
1637066336.185182,BOTS+GROUPS_SHIFTED,1195660228,355871064,IDN,BOT,MID
1637066336.8251145,BOTS+RANDOM,593101289,102421465,BOT,BOT,LIVE
1637066344.3536108,BOTS+GROUPS_SHIFTED,571212389,434726529,BOT,BOT,MID
1637066345.4370055,BOTS+STUDENTS,430683526,125640136,USER,USER,
1637066346.2909746,BOTS+GROUPS_SHIFTED,1195660228,512745722,BOT,BOT,LOW
1637066352.4603746,BOTS+GROUPS_SHIFTED,810521393,263425600,USER,USER,
1637066353.2663276,BOTS+STUDENTS,551702180,139406331,USER,USER,
1637066355.1718364,BOTS+STUDENTS,598971387,170404572,USER,USER,
1637066358.7441,BOTS+GROUPS_SHIFTED,1195660228,315463319,BOT,BOT,LOW
1637066359.5455432,BOTS+GROUPS_SHIFTED,571212389,567967544,BOT,BOT,MID
1637066360.633603,BOTS+RANDOM,593101289,299146109,IDN,USER,
1637066369.9858017,BOTS+GROUPS_SHIFTED,810521393,585270768,BOT,BOT,LOW
1637066371.1935372,BOTS+STUDENTS,598971387,579392860,IDN,BOT,LOW
1637066372.4714234,BOTS+GROUPS_SHIFTED,571212389,518865676,BOT,BOT,MID
1637066383.3225372,BOTS+STUDENTS,934827125,571842338,BOT,BOT,HIGH
1637066390.0494702,BOTS+RANDOM,593101289,585386876,IDN,BOT,MID
1637066394.3560245,BOTS+STUDENTS,551702180,545625157,USER,USER,
1637066402.6721785,BOTS+STUDENTS,1163194961,113117839,USER,BOT,LIVE
1637066406.7958891,BOTS+RANDOM,2123219810,170066576,USER,BOT,LIVE
1637066409.585702,BOTS+STUDENTS,934827125,139422160,BOT,BOT,LOW
1637066410.477188,BOTS+STUDENTS,598971387,145237335,USER,BOT,LIVE
1637066412.5592256,BOTS+GROUPS_SHIFTED,571212389,553498448,USER,USER,
1637066420.085312,BOTS+STUDENTS,551702180,360572381,USER,USER,
1637066421.4402866,BOTS+RANDOM,654480206,259070921,BOT,BOT,LOW
1637066424.6003072,BOTS+STUDENTS,1163194961,231243809,USER,BOT,LIVE
1637066436.6290746,BOTS+RANDOM,989440884,292938651,BOT,BOT,MID
1637066444.6133096,BOTS+STUDENTS,598971387,511625118,BOT,BOT,LOW
1637066450.6187923,BOTS+STUDENTS,551702180,274007626,BOT,BOT,LIVE
1637066456.2726982,BOTS+STUDENTS,430683526,275767843,BOT,USER,
1637066464.4157934,BOTS+RANDOM,654480206,210026491,USER,USER,
1637066465.3997433,BOTS+GROUPS_SHIFTED,810521393,234732138,USER,USER,
1637066465.6476922,BOTS+STUDENTS,598971387,329156411,USER,USER,
1637066482.383958,BOTS+STUDENTS,934827125,573316963,BOT,BOT,LOW
1637066487.7073655,BOTS+STUDENTS,430683526,235463412,USER,USER,
1637066492.4006324,BOTS+STUDENTS,598971387,404393998,USER,USER,
1637066493.7204115,BOTS+STUDENTS,1163194961,585758981,BOT,BOT,LIVE
1637066499.8981974,BOTS+RANDOM,989440884,290369692,USER,USER,
1637066503.7010434,BOTS+RANDOM,654480206,295937317,BOT,USER,
1637066506.6893373,BOTS+RANDOM,2123219810,159512238,USER,USER,
1637066516.9799404,BOTS+STUDENTS,551702180,252511183,BOT,BOT,HIGH
1637066518.3208413,BOTS+RANDOM,989440884,571924511,BOT,BOT,LOW
1637066519.2256503,BOTS+STUDENTS,1163194961,204515994,USER,USER,
1637066526.7370515,BOTS+GROUPS_SHIFTED,810521393,171551223,USER,USER,
1637066528.8693128,BOTS+RANDOM,2123219810,473637277,BOT,USER,
1637066534.3721278,BOTS+RANDOM,2123219810,361114538,BOT,BOT,MID
1637066535.1321917,BOTS+RANDOM,989440884,506872567,BOT,BOT,MID
1637066536.5515451,BOTS+GROUPS_SHIFTED,810521393,53538523,USER,BOT,MID
1637066545.0226357,BOTS+STUDENTS,934827125,220823830,BOT,BOT,HIGH
1637066548.1373446,BOTS+RANDOM,654480206,583135590,BOT,BOT,LOW
1637066550.6945074,BOTS+GROUPS_SHIFTED,810521393,340599851,IDN,BOT,HIGH
1637066554.623455,BOTS+STUDENTS,598971387,216816476,USER,USER,
1637066568.8604589,BOTS+RANDOM,989440884,301145270,BOT,USER,
1637066569.0930789,BOTS+STUDENTS,551702180,108004556,USER,BOT,LIVE
1637066574.361819,BOTS+STUDENTS,934827125,584165267,BOT,BOT,HIGH
1637066580.4894917,BOTS+STUDENTS,598971387,155462517,USER,USER,
1637066597.458972,BOTS+STUDENTS,1163194961,110535774,USER,USER,
1637066600.5910563,BOTS+RANDOM,654480206,276068368,USER,USER,
1637066600.826159,BOTS+STUDENTS,551702180,531855156,USER,BOT,HIGH
1637066606.5985525,BOTS+STUDENTS,1163194961,141338809,USER,USER,
1637066609.7421775,BOTS+STUDENTS,598971387,559360921,USER,USER,
1637066615.155377,BOTS+RANDOM,989440884,300794214,BOT,USER,
1637066619.115516,BOTS+RANDOM,2123219810,509659622,USER,BOT,LIVE
1637066620.8069768,BOTS+RANDOM,989440884,487597954,BOT,BOT,LOW
1637066626.2620163,BOTS+STUDENTS,551702180,242997369,USER,USER,
1637066629.7576451,BOTS+STUDENTS,598971387,498507526,USER,USER,
1637066632.9054284,BOTS+RANDOM,654480206,11993371,USER,BOT,MID
1637066636.1444314,BOTS+STUDENTS,1163194961,469530774,BOT,BOT,HIGH
1637066639.1321056,BOTS+GROUPS_SHIFTED,810521393,195888260,USER,USER,
1637066640.9835036,BOTS+STUDENTS,598971387,584335605,BOT,BOT,MID
1637066645.6637278,BOTS+RANDOM,654480206,84249617,USER,BOT,HIGH
1637066669.869359,BOTS+STUDENTS,551702180,242089394,USER,USER,
1637066672.5272093,BOTS+STUDENTS,934827125,161977133,USER,USER,
1637066672.8569517,BOTS+RANDOM,2123219810,583389336,BOT,BOT,LIVE
1637066673.1598094,BOTS+RANDOM,989440884,372754266,USER,USER,
1637066676.149803,BOTS+STUDENTS,1163194961,585049213,BOT,BOT,LIVE
1637066682.2031727,BOTS+RANDOM,2123219810,442024404,BOT,BOT,LOW
1637066699.810572,BOTS+GROUPS_SHIFTED,810521393,359942505,BOT,BOT,MID
1637066708.9584298,BOTS+RANDOM,654480206,489355458,BOT,BOT,LOW
1637066712.135817,BOTS+STUDENTS,1163194961,30053487,USER,USER,
1637066712.5893168,BOTS+GROUPS_SHIFTED,810521393,558636554,BOT,BOT,LOW
1637066720.6103797,BOTS+STUDENTS,551702180,96729906,USER,USER,
1637066729.950018,BOTS+RANDOM,989440884,583734298,BOT,BOT,MID
1637066737.897224,BOTS+RANDOM,654480206,582922894,BOT,BOT,LOW
1637066745.1262574,BOTS+RANDOM,989440884,487606207,USER,BOT,LOW
1637066747.7310133,BOTS+STUDENTS,934827125,138944834,BOT,USER,
1637066766.0948966,BOTS+STUDENTS,551702180,222104880,USER,USER,
1637066768.2825449,BOTS+STUDENTS,430683526,95760287,USER,USER,
1637066778.008125,BOTS+RANDOM,2123219810,441041768,BOT,BOT,LOW
1637066780.6882844,BOTS+RANDOM,654480206,59169116,BOT,USER,
1637066794.608107,BOTS+RANDOM,989440884,141303244,USER,BOT,HIGH
1637066799.3343167,BOTS+RANDOM,2123219810,96040629,BOT,USER,
1637066805.211074,BOTS+STUDENTS,934827125,583735146,BOT,BOT,LOW
1637066809.6674297,BOTS+RANDOM,989440884,546759798,BOT,BOT,LOW
1637066811.266931,BOTS+STUDENTS,551702180,28662684,USER,USER,
1637066817.7875357,BOTS+STUDENTS,430683526,101852211,IDN,USER,
1637066818.1085737,BOTS+RANDOM,654480206,459015723,IDN,USER,
1637066847.994084,BOTS+STUDENTS,934827125,237912565,USER,USER,
1637066865.905128,BOTS+RANDOM,654480206,583936097,USER,BOT,LIVE
