time,annotator,analysed_acc_vk_id,human_answer,true_label,dataset
1650132960.2786248,19,667057447,BOT,['bot'],['tmsmm _B.txt']
1650132962.814044,22,535357187,USER,['random'],['random']
1650132967.453731,22,444193838,BOT,['random'],['random']
1650132968.4340982,19,408575350,USER,['random'],['random']
1650132972.3602374,22,288425429,BOT,['bot'],['Z1Y1X1_B.txt']
1650132977.101183,22,452234351,BOT,['bot'],['Sprintersmm_B.txt']
1650132981.5983458,22,565437176,BOT,['bot'],['OLENI_MID.txt']
1650132982.9965034,19,405625686,USER,['bot'],"['Smoservice_E.txt', 'Youliker_A.txt']"
1650132985.8948631,22,329895453,USER,['bot'],"['boss_like_B.txt', 'Likeinsta.txt']"
1650132991.660709,22,304242783,USER,['bot'],['Z1Y1X1_A.txt']
1650133001.5239663,19,683889805,USER,['bot'],"['GetLike.txt', 'Likeinsta.txt']"
1650133002.4887004,22,352835675,BOT,['bot'],"['Cashbox.txt', 'followers.txt']"
1650133012.6474032,22,615715098,USER,['random'],['random']
1650133014.559158,19,528741451,BOT,['bot'],"['Smoservice_E.txt', 'Smoservice_C.txt']"
1650133015.8305635,22,556910977,BOT,['bot'],['smmOG_A.txt']
1650133017.2177784,22,541952491,НЕ ЗНАЮ,['bot'],['tmsmm _A.txt']
1650133021.1505415,22,26747831,BOT,['random'],['random']
1650133023.9459517,19,42937309,BOT,['bot'],"['boss_like_B.txt', 'Likeinsta.txt']"
1650133026.7960308,22,215752190,USER,"['student', 'shift']","['student', 'shift']"
1650133031.428864,22,16595085,USER,['bot'],['OLENI_HIGH.txt']
1650133036.2567346,19,687393462,BOT,['bot'],"['Sprintersmm_C.txt', 'Prtut_C.txt']"
1650133039.4526536,22,680538560,USER,['bot'],['V-like.txt']
1650133052.8253462,22,629052618,BOT,['bot'],"['smmyt_D.txt', 'smmyt_E.txt']"
1650133053.0861096,19,546346997,USER,['random'],['random']
1650133057.672205,22,664143044,USER,['bot'],['Mary_El_report_22_07.txt']
1650133061.8406122,19,687514473,BOT,['bot'],"['smmOG_B.txt', 'smmyt_D.txt', 'tmsmm _B.txt', 'smmOG_A.txt']"
1650133063.900092,22,22793749,USER,['shift'],['shift']
1650133068.7466135,22,20232735,USER,['bot'],['followers.txt']
1650133072.861761,19,688504704,BOT,['bot'],['Mrpopular_C.txt']
1650133076.187615,19,467572250,USER,['bot'],"['Mrpopular_D.txt', 'smmpromo_C.txt', 'Mrpopular_F.txt', 'Mrpopular_E.txt']"
1650133081.7420568,22,588567562,BOT,['bot'],['smmyt_A.txt']
1650133084.7927277,19,234106935,BOT,['bot'],"['smmpromo_A.txt', 'Mrpopular_F.txt', 'Mrpopular_E.txt']"
1650133085.6814022,22,688129618,BOT,['bot'],['wiq.txt']
1650133089.1156511,22,414908554,BOT,['bot'],['Sprintersmm_C.txt']
1650133093.615477,22,685848811,BOT,['bot'],"['smmOG_B.txt', 'smmOG_A.txt']"
1650133095.0383232,19,1150167,USER,['shift'],['shift']
1650133101.6490476,19,690023668,BOT,['bot'],['smmpromo_B.txt']
1650133104.547239,22,209843362,USER,"['student', 'shift']","['student', 'shift']"
1650133107.259384,19,688141852,BOT,['bot'],"['Smoservice_E.txt', 'wiq.txt']"
1650133108.862815,22,688541337,BOT,['bot'],['Mrpopular_A.txt']
1650133111.9441462,22,329220120,BOT,['bot'],['boss_like_A.txt']
1650133112.5749712,19,689668428,BOT,['bot'],['Sprintersmm_A.txt']
1650133115.6113498,22,690996905,BOT,['bot'],['Prtut_B.txt']
1650133119.242049,19,584990336,BOT,['bot'],['PARIK_MID.txt']
1650133120.9454117,22,602574000,BOT,['bot'],['Smoservice_D.txt']
1650133127.3388126,19,626112504,BOT,['bot'],"['smmpromo_A.txt', 'Prtut_A.txt']"
1650133139.4457054,19,242828328,USER,"['random', 'shift']","['random', 'shift']"
1650133148.1940343,19,147858789,USER,"['student', 'shift']","['student', 'shift']"
1650133150.493994,22,504768750,BOT,"['student', 'shift']","['student', 'shift']"
1650133154.5215535,19,591191364,USER,['random'],['random']
1650133161.840867,19,205731844,НЕ ЗНАЮ,['random'],['random']
1650133193.5108726,19,95045032,USER,['bot'],"['Cashbox.txt', 'followers.txt']"
1650133201.1461675,19,688142913,BOT,['bot'],['Smoservice_B.txt']
1650133211.319732,22,187814235,BOT,['bot'],"['Socelin_A.txt', 'Socelin_B.txt']"
1650133217.856741,22,386545293,BOT,['random'],['random']
1650133221.2587433,19,589619839,USER,['bot'],"['boss_like_A.txt', 'PRmotion_B.txt']"
1650133223.8486052,22,218172305,USER,['shift'],['shift']
1650133231.308554,19,265885685,USER,"['student', 'shift']","['student', 'shift']"
1650133237.386246,22,572387902,BOT,['bot'],"['PARIK_HIGH.txt', 'PARIK_LOW.txt']"
1650133237.8371103,19,687799596,BOT,['bot'],"['Mrpopular_D.txt', 'smmtouch.txt', 'Mrpopular_F.txt', 'Mrpopular_E.txt']"
1650133244.4653292,22,73829025,BOT,['random'],['random']
1650133247.8287463,19,114969806,USER,"['student', 'shift']","['student', 'shift']"
1650133248.1325436,22,579143276,BOT,['shift'],['shift']
1650133258.979442,22,223986703,BOT,['bot'],"['social_bots.txt', 'Ohta_Month.txt']"
1650133263.9063263,22,503933982,USER,"['student', 'shift']","['student', 'shift']"
1650133268.7644184,22,342177530,BOT,['bot'],['Mary_El_report_11_08_21.txt']
1650133278.4003134,22,113088645,USER,"['student', 'shift']","['student', 'shift']"
1650133290.4189837,19,687507041,BOT,['bot'],"['smmpromo_C.txt', 'Mrpopular_D.txt']"
1650133320.0261188,22,58401490,BOT,['random'],['random']
1650133324.546269,22,687393840,BOT,['bot'],['Prtut_C.txt']
1650133329.991213,22,233610578,USER,['shift'],['shift']
1650133336.8388906,22,322090679,USER,"['student', 'shift']","['student', 'shift']"
1650133344.334007,22,688939124,BOT,['bot'],"['tmsmm _C.txt', 'smmyt_A.txt', 'smmyt_B.txt']"
1650133352.8710763,22,494546649,BOT,['random'],['random']
1650133357.7672162,22,54285923,USER,['shift'],['shift']
1650133361.6057775,22,344930947,BOT,['bot'],"['social_bots.txt', 'Ohta_Month.txt']"
1650133361.9937449,19,370276182,BOT,['bot'],"['Hideflow_B.txt', 'Mrpopular_A.txt']"
1650133366.717661,22,235463412,USER,"['student', 'shift']","['student', 'shift']"
1650133367.445804,19,556168195,BOT,['random'],['random']
1650133371.518607,22,116886514,USER,['bot'],['MARSHRUTKA_HIGH.txt']
1650133386.4334788,22,569822120,BOT,['bot'],['Hideflow_B.txt']
1650133391.5114408,19,266588261,USER,"['student', 'shift']","['student', 'shift']"
1650133397.4319568,22,664114739,BOT,['bot'],['smmpromo_C.txt']
1650133401.4337792,22,450026522,USER,"['student', 'shift']","['student', 'shift']"
1650133404.8021982,22,623376117,BOT,['bot'],['GetLike.txt']
1650133407.7292533,22,688120207,BOT,['bot'],['Smoservice_C.txt']
1650133412.887074,22,363518302,USER,['bot'],"['Mrpopular_D.txt', 'smmpromo_C.txt', 'Mrpopular_F.txt', 'Mrpopular_E.txt']"
1650133415.8993328,22,685558668,BOT,['bot'],['smmpromo_A.txt']
1650133418.806827,22,688690144,BOT,['bot'],['PRmotion_A.txt']
1650133421.5147648,22,574080037,BOT,['bot'],"['PARIK_HIGH.txt', 'PARIK_MID.txt']"
1650133424.7950206,22,561626167,BOT,['bot'],['OLENI_LOW.txt']
1650133428.2618885,22,688114366,BOT,['bot'],['Smoservice_E.txt']
1650133431.0717275,22,688980787,BOT,['bot'],"['smmyt_A.txt', 'tmsmm _C.txt']"
1650133433.7578378,22,409243748,BOT,['bot'],"['prostospec.txt', 'Smoservice_F.txt']"
1650133436.995549,22,625643223,BOT,['bot'],"['Mrpopular_A.txt', 'Mrpopular_E.txt', 'Mrpopular_D.txt', 'Mrpopular_F.txt', 'smmtouch.txt']"
1650133441.994779,22,77264959,USER,['random'],['random']
1650133448.1465452,22,413355386,BOT,"['random', 'shift']","['random', 'shift']"
1650133451.2960973,22,566300542,BOT,['bot'],['smmyt_C.txt']
1650133462.1774106,22,309772101,BOT,"['student', 'shift']","['student', 'shift']"
1650133467.8645086,22,299936616,USER,['bot'],['Youliker_B.txt']
1650133471.0843966,22,573631970,BOT,['bot'],['PARIK_MID.txt']
1650133475.1818345,22,683858970,BOT,['bot'],"['smmtouch.txt', 'Mrpopular_C.txt']"
1650133478.5497603,22,31657884,USER,['shift'],['shift']
1650133481.4073527,22,686073435,BOT,['bot'],['Mrpopular_B.txt']
1650133484.3001757,22,348707574,BOT,['bot'],"['boss_like_A.txt', 'PRmotion_B.txt']"
1650133488.2977746,22,6258002,USER,['shift'],['shift']
1650133494.197051,22,672583204,BOT,['bot'],"['Mrpopular_D.txt', 'smmpromo_C.txt', 'Mrpopular_F.txt', 'Mrpopular_E.txt']"
1650133497.8919156,22,397334603,BOT,"['random', 'shift']","['random', 'shift']"
1650133508.155722,22,179445231,BOT,['bot'],"['Smoservice_B.txt', 'Smoservice_D.txt']"
1650133511.343407,22,688229116,BOT,['bot'],"['wiq.txt', 'Youliker_A.txt']"
1650133638.6243324,19,687967486,НЕ ЗНАЮ,['bot'],"['smmOG_B.txt', 'Hideflow_C.txt', 'smmyt_D.txt']"
1650133724.2282865,19,473142522,USER,['shift'],['shift']
1650133727.4436705,19,673070780,BOT,['bot'],"['smmOG_B.txt', 'Hideflow_C.txt', 'smmOG_A.txt', 'smmyt_E.txt']"
1650133729.3691978,19,132856054,USER,['shift'],['shift']
1650133730.618754,19,496740965,BOT,['bot'],['Sprintersmm_C.txt']
1650133731.7231,19,248217696,BOT,"['student', 'shift']","['student', 'shift']"
1650133732.6781845,19,28388328,BOT,['shift'],['shift']
1650133733.8629117,19,690981446,USER,['bot'],['Prtut_B.txt']
1650133736.975123,19,441793331,BOT,['bot'],['Z1Y1X1_B.txt']
1650133827.8553324,19,531474008,USER,"['student', 'shift']","['student', 'shift']"
1650133834.2836237,19,441449758,BOT,['bot'],['Smoservice_F.txt']
1650133840.1429029,19,678578689,BOT,['bot'],['Mrpopular_E.txt']
1650133851.8622053,19,286870030,BOT,['bot'],"['social_bots.txt', 'Ohta_Month.txt']"
1650133857.306569,19,559352795,USER,"['student', 'shift']","['student', 'shift']"
1650133864.8508618,19,588052574,BOT,['bot'],"['smmOG_B.txt', 'Hideflow_C.txt', 'followers.txt']"
1650133871.6678317,19,691772373,НЕ ЗНАЮ,['bot'],['Godlikes.txt']
1650133876.6544044,19,685171692,BOT,['bot'],"['PRmotion_A.txt', 'Mrpopular_A.txt']"
1650133886.9832053,19,395626495,USER,['bot'],['followers.txt']
1650133892.4806297,19,138566968,USER,"['student', 'shift']","['student', 'shift']"
1650133897.360206,19,455197603,BOT,['bot'],['Socelin_A.txt']
1650133905.0999177,19,477063442,USER,['bot'],"['Smoservice_D.txt', 'Smoservice_C.txt']"
1650133916.888033,19,459937000,BOT,['random'],['random']
1650133928.1118865,19,344563445,BOT,['bot'],['tmsmm _A.txt']
1650133943.7972152,19,517804808,USER,['bot'],"['wiq.txt', 'Smoservice_A.txt', 'Smoservice_C.txt']"
1650133952.3309126,19,691818478,BOT,['bot'],['Socelin_B.txt']
1650133959.5346122,19,561822603,USER,['bot'],['Mary_El_report_22_07.txt']
1650133966.700231,19,284297923,BOT,['random'],['random']
1650133976.592163,19,520824611,USER,['bot'],['OLENI_HIGH.txt']
1650133982.7159984,19,688139540,BOT,['bot'],"['Smoservice_E.txt', 'Hideflow_A.txt']"
1650134039.464294,19,676223871,BOT,['bot'],['smmyt_C.txt']
1650134047.9618192,19,371581584,USER,"['random', 'shift']","['random', 'shift']"
1650134052.1298337,19,529448862,USER,['bot'],['smmyt_B.txt']
1650134063.0323217,19,259566612,BOT,['bot'],"['PARIK_HIGH.txt', 'PARIK_MID.txt']"
1650134072.282128,19,33628790,BOT,"['student', 'shift']","['student', 'shift']"
1650134075.2299752,19,688795031,НЕ ЗНАЮ,['bot'],['PRmotion_A.txt']
1650134084.848753,19,415105777,BOT,"['random', 'shift']","['random', 'shift']"
1650134091.9198253,19,584405469,BOT,['bot'],['OLENI_MID.txt']
1650134098.1433966,19,159278186,BOT,['random'],['random']
1650134105.1677165,19,689329335,BOT,['bot'],['smmpromo_A.txt']
1650134110.8190832,19,686075303,BOT,['bot'],"['Mrpopular_C.txt', 'Mrpopular_B.txt']"
1650134119.504603,19,351016209,USER,"['random', 'shift']","['random', 'shift']"
1650134124.1785305,19,174397125,USER,['shift'],['shift']
1650134128.464626,19,240515812,USER,['random'],['random']
1650134132.602111,19,498345453,BOT,['bot'],['OLENI_LOW.txt']
1650134138.0222845,19,632605250,USER,['bot'],['smmOG_A.txt']
1650134141.3299797,19,237072391,USER,"['student', 'shift']","['student', 'shift']"
1650134146.1102018,19,432310806,BOT,['bot'],"['Smoservice_E.txt', 'Smoservice_F.txt', 'Hideflow_A.txt']"
1650134152.9502966,19,192369302,USER,"['student', 'shift']","['student', 'shift']"
1650134168.1515522,19,683831995,BOT,['bot'],['GetLike.txt']
1650134176.7655246,19,434585478,BOT,['bot'],"['Z1Y1X1_A.txt', 'Youliker_B.txt']"
1650134179.4705758,19,163909839,BOT,['random'],['random']
1650134182.97844,19,251380164,USER,['bot'],['V-like.txt']
1650134193.3491025,19,157451701,BOT,['random'],['random']
1650134211.1074104,19,182526492,BOT,['bot'],['MARSHRUTKA_HIGH.txt']
1650134223.7597306,19,405028906,USER,['bot'],"['smmyt_A.txt', 'tmsmm _C.txt']"
1650134226.3606124,19,486436371,BOT,['bot'],"['Prtut_B.txt', 'Sprintersmm_B.txt']"
1650134228.5373025,19,608607770,BOT,['bot'],"['smmyt_A.txt', 'smmyt_B.txt']"
1650134235.209179,19,216108092,BOT,"['student', 'shift']","['student', 'shift']"
1650134362.8193574,18,688134323,USER,['bot'],['Smoservice_C.txt']
1650134385.4542909,18,688140789,BOT,['bot'],['Smoservice_F.txt']
1650134410.314788,18,585550051,BOT,['shift'],['shift']
1650134450.84739,18,594159335,BOT,['bot'],['Z1Y1X1_B.txt']
1650134464.781299,18,665262117,USER,['bot'],['boss_like_A.txt']
1650134469.095637,18,688122295,BOT,['bot'],"['Hideflow_B.txt', 'Smoservice_E.txt', 'Smoservice_C.txt']"
1650134503.9164505,18,246455587,BOT,['bot'],"['Youliker_A.txt', 'Smoservice_F.txt']"
1650134508.6078353,18,189371015,BOT,"['student', 'shift']","['student', 'shift']"
1650134536.3010223,18,23331055,USER,"['random', 'shift']","['random', 'shift']"
1650134560.7039292,18,379690204,USER,['bot'],['OLENI_MID.txt']
1650134565.1846228,18,682496028,BOT,['bot'],"['smmOG_B.txt', 'smmyt_E.txt']"
1650134570.9447424,18,28954754,BOT,['bot'],['Youliker_B.txt']
1650134596.236758,18,300452928,USER,['bot'],"['Sprintersmm_A.txt', 'Prtut_C.txt']"
1650134600.6956563,18,685184039,BOT,['bot'],['Mrpopular_C.txt']
1650134604.131363,18,137893723,BOT,"['student', 'shift']","['student', 'shift']"
1650134610.7329712,18,674041316,USER,['bot'],['tmsmm _B.txt']
1650134614.737339,18,648402515,BOT,['bot'],"['Socelin_A.txt', 'Socelin_B.txt']"
1650134622.8656027,18,96277659,USER,"['random', 'shift']","['random', 'shift']"
1650134631.3725865,18,400473069,USER,['bot'],['followers.txt']
1650134646.7911482,18,165317285,BOT,['bot'],['boss_like_A.txt']
1650134652.896726,18,688455402,BOT,['bot'],['Mrpopular_E.txt']
1650134657.028355,18,442891171,BOT,"['student', 'shift']","['student', 'shift']"
1650142338.8616617,23,688509197,BOT,['bot'],"['Mrpopular_A.txt', 'Mrpopular_B.txt']"
1650142346.7115333,23,242653739,BOT,['bot'],"['Smoservice_A.txt', 'Smoservice_C.txt']"
1650142368.9384704,23,189070602,USER,"['student', 'shift']","['student', 'shift']"
1650148174.4768248,23,606116845,BOT,['bot'],"['Smoservice_B.txt', 'Smoservice_E.txt', 'Youliker_A.txt', 'wiq.txt']"
1650148187.9151478,23,3562382,BOT,['bot'],['MARSHRUTKA_HIGH.txt']
1650148193.06724,23,608102408,BOT,['bot'],['smmyt_C.txt']
1650148197.9112377,23,688138990,BOT,['bot'],['Hideflow_B.txt']
1650148209.4067185,23,199554698,USER,"['student', 'shift']","['student', 'shift']"
1650148226.6308367,23,272436650,USER,"['random', 'shift']","['random', 'shift']"
1650148238.6631267,23,292135772,USER,['bot'],"['social_bots.txt', 'Ohta_Month.txt']"
1650148259.3561573,23,676523552,USER,['bot'],"['Mrpopular_D.txt', 'smmpromo_C.txt', 'Mrpopular_F.txt']"
1650148276.7398207,23,664483268,USER,['bot'],"['boss_like_A.txt', 'PRmotion_B.txt']"
1650148282.4527242,23,688511150,BOT,['bot'],['Mrpopular_B.txt']
1650148292.204928,23,628116535,BOT,['random'],['random']
1650148299.5061612,23,686056597,BOT,['bot'],"['boss_like_B.txt', 'Likeinsta.txt']"
1650148307.596969,23,215528940,BOT,"['random', 'shift']","['random', 'shift']"
1650148311.5460112,23,599065341,BOT,['bot'],"['wiq.txt', 'Smoservice_C.txt']"
1650148317.086593,23,495484426,USER,['bot'],"['PARIK_HIGH.txt', 'PARIK_LOW.txt', 'PARIK_MID.txt']"
1650148324.4081988,23,249054913,BOT,"['student', 'shift']","['student', 'shift']"
1650148330.1726491,23,232807299,BOT,['bot'],['Mary_El_report_11_08_21.txt']
1650148340.7834125,23,585182930,BOT,['bot'],['MARSHRUTKA_LOW.txt']
1650148344.7459676,23,457907236,BOT,['bot'],['Smoservice_F.txt']
1650148348.1653185,23,585350208,BOT,['bot'],"['Smoservice_D.txt', 'Smoservice_E.txt', 'wiq.txt']"
1650148351.829625,23,585798331,BOT,['bot'],['OLENI_MID.txt']
1650148357.3582258,23,687452638,BOT,['bot'],"['Sprintersmm_C.txt', 'Prtut_C.txt']"
1650148365.5498817,23,663954970,BOT,['bot'],['smmpromo_C.txt']
1650148379.1160758,23,627413684,BOT,['bot'],['Sprintersmm_B.txt']
1650148384.3916936,23,686036259,BOT,['bot'],['Mrpopular_C.txt']
1650148393.9083638,23,4659710,USER,['bot'],['OLENI_HIGH.txt']
1650148403.628774,23,669665437,USER,['bot'],['V-like.txt']
1650148419.8510935,23,71438565,USER,['bot'],['prostospec.txt']
1650148429.0142598,23,344930947,USER,['bot'],"['social_bots.txt', 'Ohta_Month.txt']"
1650148436.365893,23,54071077,BOT,['shift'],['shift']
1650148440.1845832,23,690027929,BOT,['bot'],['smmpromo_B.txt']
1650148444.3410482,23,532288277,BOT,['random'],['random']
1650148448.0500867,23,613519246,BOT,['bot'],['Mary_El_report_22_07.txt']
1650148451.4661071,23,604387463,BOT,['bot'],['tmsmm _B.txt']
1650148459.603741,23,584643928,USER,['bot'],['PARIK_LOW.txt']
1650148466.137596,23,121587003,BOT,['random'],['random']
1650148470.021925,23,293818800,BOT,['random'],['random']
1650148475.6433525,23,583715570,BOT,['bot'],['OLENI_LOW.txt']
1650148483.333445,23,183559096,USER,['bot'],['GetLike.txt']
1650148496.800805,23,164024115,USER,['bot'],['Youliker_B.txt']
1650148512.8038795,23,233921023,USER,['bot'],"['smmyt_D.txt', 'smmyt_E.txt']"
1650148516.3470016,23,688778931,BOT,['bot'],['PRmotion_A.txt']
1650148520.0859938,23,200269081,BOT,['random'],['random']
1650148524.2379477,23,64843029,USER,"['student', 'shift']","['student', 'shift']"
1650148539.9641883,23,244811612,USER,['bot'],['smmpromo_A.txt']
1650148545.763033,23,235153574,USER,"['student', 'shift']","['student', 'shift']"
1650148552.219864,23,259566612,USER,['bot'],"['PARIK_HIGH.txt', 'PARIK_MID.txt']"
1650148555.710394,23,634070070,BOT,['bot'],"['Mrpopular_D.txt', 'Mrpopular_E.txt']"
1650148571.1459942,23,480108443,USER,['random'],['random']
1650148574.9107995,23,689035218,BOT,['bot'],['smmyt_A.txt']
1650148578.2507682,23,530638472,BOT,['random'],['random']
1650148581.9685442,23,688139210,BOT,['bot'],"['wiq.txt', 'Smoservice_E.txt', 'Smoservice_F.txt', 'Smoservice_A.txt']"
1650148591.6792696,23,21691950,USER,['bot'],"['smmyt_E.txt', 'smmyt_D.txt', 'tmsmm _B.txt', 'smmOG_A.txt', 'smmOG_B.txt', 'followers.txt']"
1650148600.3036487,23,75797685,USER,['bot'],"['Cashbox.txt', 'followers.txt']"
1650148603.8118932,23,388907022,BOT,['bot'],['Youliker_A.txt']
1650148615.454926,23,48823763,USER,"['student', 'shift']","['student', 'shift']"
1650148618.939768,23,409380372,BOT,['bot'],['Socelin_A.txt']
1650148622.721591,23,488621400,BOT,['bot'],"['Mrpopular_D.txt', 'Mrpopular_F.txt', 'Mrpopular_E.txt']"
1650148630.279843,23,522616954,BOT,['shift'],['shift']
1650148645.479626,23,690982228,BOT,['bot'],['Prtut_A.txt']
1650148660.0322073,23,559543,USER,['shift'],['shift']
1650148670.3531969,23,137017118,USER,['bot'],['followers.txt']
1650148681.8896024,23,446072345,USER,"['student', 'shift']","['student', 'shift']"
1650148696.926593,23,173396055,USER,"['student', 'shift']","['student', 'shift']"
1650148701.4945357,23,594597937,BOT,['random'],['random']
1650148710.158073,23,485379647,BOT,['bot'],['Z1Y1X1_B.txt']
1650148713.67607,23,77553717,BOT,['random'],['random']
1650148717.123211,23,690996717,BOT,['bot'],"['Prtut_C.txt', 'Prtut_A.txt']"
1650148720.5862134,23,632653395,BOT,['bot'],"['Sprintersmm_A.txt', 'Prtut_A.txt']"
1650148727.7924745,23,80257840,USER,['bot'],"['Hideflow_C.txt', 'smmOG_A.txt']"
1650148731.1316254,23,181310808,BOT,['bot'],"['boss_like_A.txt', 'PRmotion_B.txt']"
1650148739.277453,23,414182516,USER,['bot'],['Z1Y1X1_A.txt']
1650148743.0790496,23,448204545,BOT,['bot'],['Prtut_B.txt']
1650148746.344865,23,142939530,BOT,['bot'],"['Smoservice_B.txt', 'Smoservice_C.txt']"
1650148749.599126,23,688128508,BOT,['bot'],['smmtouch.txt']
1650148755.2002642,23,102156675,USER,"['student', 'shift']","['student', 'shift']"
1650148758.7803698,23,611272785,BOT,['bot'],['smmyt_B.txt']
1650148761.9916332,23,26005791,BOT,['random'],['random']
1650148769.1706247,23,514318001,USER,['bot'],['Hideflow_A.txt']
1650148777.762247,23,9403788,USER,['shift'],['shift']
1650148781.1710002,23,628032539,BOT,['bot'],"['smmyt_E.txt', 'smmyt_D.txt', 'tmsmm _B.txt', 'smmOG_A.txt', 'smmOG_B.txt']"
1650148784.5272627,23,429676440,BOT,['bot'],['Socelin_B.txt']
1650148796.7880404,23,114668194,USER,['bot'],"['smmOG_B.txt', 'GetLike.txt', 'V-like.txt', 'smmOG_A.txt']"
1650148807.8865476,23,559640208,USER,['bot'],['tmsmm _A.txt']
1650148811.7525854,23,278349593,BOT,['shift'],['shift']
1650148822.005163,23,116299237,USER,"['student', 'shift']","['student', 'shift']"
1650148833.2964954,23,251510837,BOT,['shift'],['shift']
1650148839.2357895,23,96690315,USER,"['random', 'shift']","['random', 'shift']"
1650148843.4186206,23,592959147,BOT,['random'],['random']
1650148847.387409,23,496745139,BOT,['bot'],['Godlikes.txt']
1650148852.7279353,23,60603707,USER,"['student', 'shift']","['student', 'shift']"
1650148858.8709655,23,164640446,USER,"['student', 'shift']","['student', 'shift']"
1650148862.7235336,23,688962457,BOT,['bot'],['tmsmm _C.txt']
1650148871.494866,23,233349167,USER,"['random', 'shift']","['random', 'shift']"
1650148875.2616658,23,596989681,BOT,['random'],['random']
1650148884.3709776,23,183607870,USER,"['student', 'shift']","['student', 'shift']"
1650148888.0055842,23,453716711,BOT,['bot'],"['GetLike.txt', 'boss_like_B.txt', 'Likeinsta.txt']"
1650148895.5256145,23,64309249,USER,"['student', 'shift']","['student', 'shift']"
1650174278.870365,12,644575789,USER,"['random', 'shift']","['random', 'shift']"
1650175395.2969632,12,289849656,USER,['bot'],['Youliker_B.txt']
1650175400.3858864,12,421773807,USER,['bot'],['V-like.txt']
1650175434.8216245,12,101673741,USER,"['student', 'shift']","['student', 'shift']"
1650175445.7900467,12,276211553,USER,['shift'],['shift']
1650187617.2840583,24,531158287,BOT,['bot'],"['smmyt_D.txt', 'tmsmm _B.txt', 'followers.txt', 'smmyt_E.txt']"
1650187708.486206,24,684249111,USER,['bot'],['GetLike.txt']
1650187730.1185904,24,65677071,USER,"['student', 'shift']","['student', 'shift']"
1650187797.6615944,24,602177680,BOT,"['random', 'shift']","['random', 'shift']"
1650187810.7284362,24,690981848,BOT,['bot'],['Sprintersmm_B.txt']
1650187825.9963815,24,33915187,USER,"['student', 'shift']","['student', 'shift']"
1650187834.2417111,24,488485068,BOT,['bot'],"['Sprintersmm_C.txt', 'Prtut_C.txt']"
1650187957.9637022,24,163486844,USER,['random'],['random']
1650187991.7317169,24,404839921,USER,['bot'],"['smmyt_A.txt', 'smmyt_B.txt']"
1650188010.8925738,24,687321976,BOT,['bot'],['Prtut_C.txt']
1650188021.6360142,24,688115573,BOT,['bot'],"['Smoservice_B.txt', 'Smoservice_F.txt', 'Hideflow_A.txt']"
1650188035.1045804,24,584590762,USER,['bot'],['PARIK_MID.txt']
1650188040.938768,24,613519246,BOT,['bot'],['Mary_El_report_22_07.txt']
1650188046.326895,24,686033815,BOT,['bot'],['Mrpopular_C.txt']
1650188062.0336356,24,444348489,BOT,"['random', 'shift']","['random', 'shift']"
1650188103.9267595,24,201592852,USER,['bot'],['smmyt_E.txt']
1650188123.0717094,24,663672008,BOT,['bot'],['smmpromo_C.txt']
1650188224.2928472,24,582922894,BOT,['bot'],"['PARIK_HIGH.txt', 'PARIK_LOW.txt']"
1650188232.389963,24,685499463,BOT,['bot'],['Mrpopular_A.txt']
1650188237.3862135,24,688143352,BOT,['bot'],"['Hideflow_B.txt', 'Youliker_A.txt']"
1650188242.965317,24,443902372,BOT,['bot'],['smmyt_C.txt']
1650188247.4282694,24,522005261,BOT,['random'],['random']
1650188251.7942238,24,688129788,BOT,['bot'],"['Smoservice_B.txt', 'Hideflow_A.txt']"
1650188256.31275,24,690025024,BOT,['bot'],['smmpromo_B.txt']
1650188299.942196,24,178028878,BOT,['bot'],"['boss_like_B.txt', 'Likeinsta.txt']"
1650188347.5557497,24,210775508,USER,['bot'],"['Mary_El_report_11_08_21.txt', 'Mary_El_report_22_07.txt']"
1650188357.8430412,24,557223237,USER,['random'],['random']
1650188362.3572383,24,252028327,USER,['random'],['random']
1650188386.1339269,24,147494273,USER,['shift'],['shift']
1650188392.00167,24,436108340,BOT,['bot'],['Mrpopular_B.txt']
1650188396.4120388,24,627348975,USER,['random'],['random']
1650188630.4845247,24,606372213,BOT,['bot'],['smmOG_B.txt']
1650188646.9079342,24,108650114,BOT,['random'],['random']
1650188660.2258506,24,528240309,USER,['bot'],"['Mrpopular_D.txt', 'Mrpopular_F.txt', 'Mrpopular_E.txt']"
1650188674.147328,24,445801653,USER,['random'],['random']
1650188679.105814,24,637623070,BOT,['bot'],"['Sprintersmm_A.txt', 'Prtut_C.txt']"
1650188683.8838184,24,688136236,BOT,['bot'],['Smoservice_E.txt']
1650188688.9887033,24,679703829,BOT,['bot'],['prostospec.txt']
1650188695.8526394,24,688115194,BOT,['bot'],"['wiq.txt', 'Smoservice_C.txt']"
1650188934.7602105,24,454067759,BOT,['shift'],['shift']
1650188942.3662808,24,265275,USER,['shift'],['shift']
1650188948.9601438,24,688137399,BOT,['bot'],"['Smoservice_E.txt', 'Smoservice_C.txt']"
1650189007.647184,24,290609587,USER,['bot'],"['social_bots.txt', 'Ohta_Month.txt']"
1650189044.9780946,24,176184746,USER,['shift'],['shift']
1650189065.7601435,24,135231762,USER,"['student', 'shift']","['student', 'shift']"
1650189170.3269513,24,139358172,USER,['bot'],['Cashbox.txt']
1650189187.9694526,24,221487797,USER,['shift'],['shift']
1650189289.499653,24,534529242,USER,"['random', 'shift']","['random', 'shift']"
